You entered a buffer length of 100
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
-0.436575,-0.440985, Max:1.809199, Min:-1.805656
